qs1,qs2,qs2a,qs3y_1,qs4_1,qs6_1,rateqs3y,rateqs4,rateqs6,p1,p5,p7a,p7b,p7c,p7d,p7e,p7f,p7g,p7count,p8,p9,p10,p11,p14,p15,p16,p1801,p20,p22a,p22b,p22c,p22d,p22e,p22f,p22g,p23,p24,c1,c2a,c2b,c2c,c2d,c2e,c2f,c2g,c3,c8,C3C8,c4,c1_t,c11,c15,c16,c17a,c17b,c17c,c17d,c17e,c17f,c17g,c17h,c17i,c17j,c17k,c17l,c17m,c17n,c17o,c17p,c17q,c20,c23a,c23b,c23c,c23d,c23e,dmscore,C26A_H,C26_A,C26C_H,C26_C,C26D_H,C26_D,C26E_H,C26_E,C26F_H,C26G_H,C26_G,C26TOT1,C26TOT2
1,1,3,13,1,8,17,1,12,1,1,1,2,2,2,2,1,1,3,1,1,5,5,1,815,740,3,2,2,2,2,2,2,2,1,1,5,32,5,5,5,1,1,5,5,5,5,1,15,2300,2,1,5,1,1,2,1,2,1,5,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,2,10,1,60,0.5,30,0.5,30,3,180,1,3,180,14,840
1,1,1,14,2,9,14,2,9,1,1,1,1,2,1,1,2,1,5,1,1,5,3,1,750,730,2,3,2,2,2,2,2,2,2,1,3,30,2,5,5,5,1,1,5,7,4,3,15,2230,2,4,3,2,4,1,4,3,1,5,1,1,1,4,4,2,4,4,2,3,1,1,1,1,2,2,12.5,1,60,0,0,4,240,3,180,0,3,180,14,840
1,1,2,13,2,8,13,2,8,2,1,1,2,1,2,2,2,1,3,1,2,5,5,1,730,715,3,2,2,2,2,2,2,2,2,1,3,24,4,5,4,5,3,2,2,5,2,3,7,2100,0,2,4,3,4,3,3,1,2,1,1,1,3,4,5,4,3,4,2,2,1,1,1,2,2,2,15,2,120,0.5,30,1,60,3,180,0,0,0,7.5,450
1,1,2,15,1,10,17,2,12,12,1,1,1,2,2,2,2,1,3,2,1,5,4,1,730,605,7,4,2,2,2,2,2,2,2,6,3,28,3,5,5,1,5,1,2,6,3,3,7,2200,5,4,4,4,4,5,4,1,1,4,2,4,2,5,2,5,2,4,2,4,2,2,1,2,2,2,17.5,1,60,0,0,0.5,30,3,180,1,1,60,8.5,510
1,1,1,17,1,11,17,1,11,1,1,2,2,2,2,2,2,1,1,2,1,5,4,1,700,640,3,2,2,2,2,2,2,2,2,1,6,31,5,2,2,5,5,1,1,3,2,3,12,2245,2,2,4,3,1,1,2,1,1,4,2,2,3,4,2,2,2,4,2,3,1,1,1,1,1,1,10,2,120,0,0,1,60,0.25,15,1,0,0,4.75,285
1,1,1,15,1,10,15,1,10,2,1,1,2,1,1,2,1,1,5,2,1,5,3,1,700,630,3,2,2,2,2,2,2,2,2,1,6,32,4,5,5,5,1,4,4,2,3,2,14,2300,14,3,4,1,1,1,4,4,1,4,1,5,1,5,1,1,4,4,4,1,4,1,2,2,2,1,17.5,1,60,0,0,0.17,10,1.5,90,0,4,240,8.67,520
1,1,2,14,2,9,14,2,9,1,1,2,2,2,1,2,1,1,3,1,2,2,5,1,640,630,3,1,2,2,2,2,2,2,2,1,6,32,5,3,1,1,1,1,1,5,3,3,9,2300,1,2,3,2,2,3,2,2,1,2,1,2,3,2,3,2,1,5,2,2,2,2,1,2,3,3,20,4,240,0,0,1,60,1,60,0,2,120,10,600
1,1,1,15,2,10,15,2,10,1,1,1,2,1,1,2,1,1,5,1,1,5,4,1,650,640,1,1,2,2,2,2,2,2,2,3,6,30,5,5,5,5,2,1,2,6,6,1,11,2230,0,2,4,4,2,4,4,2,2,5,4,3,2,4,2,4,4,2,4,4,2,2,1,2,3,3,20,3,180,0,0,1,60,2,120,0.17,2,120,11.17,670
1,2,2,13,2,8,17,1,12,2,1,2,2,1,2,2,2,1,2,2,1,3,1,1,700,645,1,2,1,2,1,2,2,2,2,1,6,1,4,5,1,4,1,4,1,5,5,1,12,2400,9,3,3,4,1,2,2,1,1,2,1,2,3,4,3,2,2,5,1,2,1,1,2,1,1,2,12.5,0.75,45,2,120,2,120,0.75,45,0.25,0,0,6.75,405
1,1,2,13,2,8,16,2,11,1,1,2,2,2,2,2,2,1,1,2,1,3,5,1,700,655,3,2,2,2,2,2,2,2,2,1,6,4,5,2,1,5,5,1,3,1,1,1,13,2430,5,5,2,1,2,1,1,1,1,5,1,3,4,5,2,2,1,5,5,4,4,1,1,1,2,2,12.5,1.5,90,0,0,2,120,0.5,30,1,0.5,30,7.5,450
1,1,2,14,1,8,14,1,8,2,1,1,1,2,1,1,1,1,6,2,1,5,3,1,830,800,4,4,2,2,2,2,2,2,2,1,6,19,4,3,5,4,1,5,1,7,5,3,17,1930,2,1,3,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,10,1,60,2,120,2,120,3,180,1.33,0.75,45,11.58,695
1,1,2,16,2,11,17,1,12,1,1,2,1,1,2,1,2,1,4,2,1,4,3,1,805,750,4,2,2,2,2,2,2,2,2,1,7,4,4,5,4,5,2,4,1,3,1,3,15,2430,1,5,4,2,1,3,2,1,1,4,2,1,1,4,2,1,2,3,4,1,1,1,1,2,1,2,12.5,1,60,1,60,2,120,2,120,0.17,0.75,45,8.42,505
1,2,1,15,1,11,15,1,11,1,1,2,2,2,2,2,2,1,1,1,1,5,4,1,800,700,6,2,2,2,2,2,2,2,2,1,5,32,1,5,3,2,1,1,4,7,5,3,11,2300,0,1,4,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,15,2,120,1,60,1,60,2,120,2,2,120,12,720
1,1,2,12,2,7,15,2,10,1,1,1,1,1,1,2,2,1,5,1,2,5,5,1,800,730,3,2,2,2,2,2,2,1,2,3,6,34,5,5,5,2,4,1,5,4,4,1,14,2330,0,1,5,2,2,2,5,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,10,2,120,0,0,1,60,4,240,1,3,180,12,720
1,1,2,14,1,9,14,1,9,1,1,2,2,2,2,2,2,1,1,1,2,5,5,1,750,715,7,4,2,2,2,2,2,2,2,1,5,30,5,4,2,3,4,5,4,5,2,3,13,2230,1,4,2,3,1,2,2,1,1,5,3,5,4,5,4,2,5,5,1,4,1,1,1,2,1,1,12.5,1.5,90,2,120,0.25,15,0.25,15,1,3,180,9,540
1,1,1,16,2,11,16,2,11,1,1,2,2,2,1,2,2,1,2,1,99,5,3,1,745,730,3,2,2,2,2,2,2,2,2,4,6,1,5,5,2,5,4,1,4,3,2,3,11,2400,1,5,4,4,4,5,2,1,2,4,1,1,2,2,1,1,1,4,1,4,4,2,3,2,2,2,22.5,1,60,0,0,2,120,3,180,1,1,60,10,600
1,1,2,12,2,8,16,2,11,1,1,2,1,1,1,1,2,2,4,2,1,4,4,1,800,720,1,2,2,2,2,2,2,2,2,1,6,32,5,1,4,4,5,1,2,3,1,3,13,2300,0,3,3,3,2,2,1,1,1,3,1,2,3,3,2,2,2,4,2,3,1,1,2,1,2,2,15,3,180,0,0,0,0,1,60,1,0,0,5,300
1,1,1,16,1,11,16,1,11,1,1,1,2,2,2,2,2,1,2,1,1,5,3,1,800,700,1,4,2,2,2,2,2,1,2,1,6,31,1,5,3,1,1,1,1,2,1,3,11,2245,0,5,3,2,2,3,1,1,1,5,1,4,5,2,2,1,1,5,1,4,1,1,2,2,3,2,20,2,120,99,99,99,99,0.33,20,0,0,0,8.83,530
1,1,1,17,1,10,17,1,10,4,1,1,2,2,2,2,1,1,3,1,1,5,3,1,700,630,7,6,2,2,2,2,2,1,2,1,5,24,2,5,2,1,4,5,4,5,4,3,11,2100,2,2,4,4,5,5,4,3,2,5,1,5,4,5,5,4,5,5,4,5,2,2,1,3,3,3,22.5,0,0,7,420,1,60,0.75,45,2,3,180,25.75,1545
1,2,1,16,1,11,16,1,11,1,1,1,2,2,2,2,1,1,3,1,1,4,5,1,825,700,7,4,2,2,2,2,2,2,2,1,7,32,5,5,1,5,1,5,2,5,3,3,12,2300,0,1,4,4,2,1,2,1,1,5,1,2,2,4,2,3,2,2,1,2,1,1,1,1,1,1,10,0.5,30,3,180,3,180,1,60,0,2,120,9.5,570
1,2,1,16,2,10,16,2,10,2,1,1,2,1,1,2,2,1,4,2,1,5,4,1,830,655,3,4,2,2,2,2,2,2,2,1,5,32,5,4,5,5,1,5,1,7,5,3,14,2300,8,4,3,4,5,1,1,1,3,1,1,2,3,5,3,1,1,4,1,4,5,1,2,1,3,2,17.5,1,60,4,240,1,60,4,240,0,2,120,13,780
1,2,2,11,1,6,15,2,10,1,1,1,2,1,1,2,2,1,4,2,2,5,5,1,830,740,7,2,2,2,2,2,2,2,2,1,7,1,5,1,2,2,1,1,1,3,1,3,13,2400,0,2,2,3,1,3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,17.5,3,180,0,0,1,60,1,60,0,0,0,7,420
1,2,1,16,2,11,16,2,11,1,1,1,1,1,1,1,1,1,7,1,1,2,5,1,845,805,1,2,2,2,1,2,2,1,1,1,3,32,1,4,5,5,2,1,5,5,2,3,17,2300,0,2,4,5,2,2,4,2,5,1,4,1,1,3,2,1,4,2,1,4,1,3,2,2,2,2,22.5,1,60,0,0,1,60,2,120,1,0.5,30,5.5,330
1,1,2,13,1,8,14,1,9,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,96,96,4,4,1,2,2,2,2,2,2,1,3,34,5,5,4,3,5,5,3,2,2,1,99,2330,3,2,5,2,2,3,2,1,4,2,3,1,4,3,2,1,2,5,1,2,4,3,1,1,1,2,15,0.17,10,1,60,0.5,30,1,60,0.33,0.5,30,6.5,390
1,2,1,16,1,11,16,1,11,1,1,1,2,1,1,2,1,1,5,2,1,5,5,1,730,710,7,2,2,2,2,2,2,2,2,1,3,34,2,5,3,5,1,4,2,3,3,1,14,2330,0,2,5,4,2,2,2,2,2,5,2,2,5,5,4,1,5,5,2,4,4,1,1,1,1,1,10,0.5,30,1,60,2,120,3,180,0,0,0,7.5,450
1,1,2,15,1,10,16,2,11,1,1,2,2,2,1,2,2,1,2,2,2,5,4,1,755,730,2,2,2,2,2,2,2,2,2,1,3,32,2,5,5,5,2,5,1,4,3,3,13,2300,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,5,2,3,1,3,1,2,1,1,2,2,15,1,60,1,60,5,300,2,120,0,1,60,15,900
1,1,3,13,2,9,17,2,11,1,1,1,2,1,2,2,2,1,3,2,1,2,5,3,905,845,6,4,2,2,2,2,2,2,2,4,5,28,5,1,5,1,4,1,1,3,7,2,15,2200,1,4,5,4,4,5,4,1,1,1,1,1,3,4,4,1,1,5,1,4,4,1,1,1,2,2,12.5,3,180,0,0,0,0,3,180,4,0,0,15,900
1,1,2,13,1,8,15,1,10,2,1,2,2,2,2,2,2,2,0,1,1,5,3,1,745,99,3,3,2,2,2,2,2,2,2,1,3,26,4,4,1,1,3,1,4,6,5,3,11,2130,0,3,4,4,4,4,1,1,2,4,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,12.5,1.5,90,0.5,30,0,0,0,0,1,1,60,6,360
1,2,3,13,1,7,17,2,11,1,1,2,2,2,1,2,2,1,2,2,2,4,4,1,830,745,1,1,2,1,2,2,2,1,2,1,6,34,4,4,2,1,2,1,2,1,1,1,10,2330,1,5,2,1,1,2,2,1,1,2,1,1,2,3,2,2,1,2,1,2,1,1,1,2,3,3,17.5,0,0,0,0,0,0,1,60,1,5,300,7.5,450
1,2,1,17,1,12,17,1,12,1,1,1,2,1,1,2,1,1,5,2,2,5,5,1,900,830,1,2,2,2,2,2,2,2,2,1,3,30,2,4,2,1,5,4,4,5,4,3,15,2230,0,2,5,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,10,1,60,0.5,30,0.5,30,1.5,90,2,1,60,7.5,450
1,2,2,12,2,7,17,1,12,2,1,2,1,1,1,1,1,1,6,2,2,4,3,3,830,745,4,2,2,2,2,2,2,2,2,1,6,6,5,3,2,5,1,4,1,3,3,1,15,100,2,2,4,1,1,1,1,1,2,5,1,1,1,3,3,3,1,4,3,3,1,1,1,2,2,2,15,6,360,1,60,1,60,1,60,0,0.5,30,9.5,570
1,2,2,13,1,8,13,1,8,1,1,1,2,1,2,2,1,1,4,1,1,5,5,1,715,630,7,4,2,2,2,2,2,2,2,1,5,32,2,5,5,5,4,2,5,5,6,2,9,2300,2,1,4,2,2,2,2,1,1,1,1,1,1,4,2,3,1,2,3,2,2,1,2,1,1,1,12.5,0.5,30,1,60,2,120,3,180,0.17,0.5,30,9.17,550
1,2,1,13,1,8,13,1,8,2,1,1,2,1,1,2,1,1,5,1,1,4,2,1,800,715,3,4,2,1,2,2,2,1,2,1,3,28,4,5,4,4,1,1,4,7,7,1,13,2200,0,4,4,5,99,4,1,1,1,4,1,1,4,4,1,1,1,4,1,4,1,1,1,2,2,2,15,1.5,90,0,0,2,120,1,60,0,2,120,8.5,510
1,1,2,11,1,6,11,1,6,1,1,2,1,2,2,1,1,1,4,1,1,5,5,1,825,810,3,3,2,2,2,2,2,2,2,1,5,26,1,5,1,2,3,3,4,4,7,2,15,2130,0,2,3,2,2,2,1,2,4,5,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,3,15,1.5,90,1.5,90,0.5,30,0,0,0.25,1,60,7.75,465
1,2,2,11,1,6,16,2,11,1,1,1,2,1,1,2,2,2,3,2,2,5,5,1,640,615,1,2,2,1,2,2,2,2,2,1,7,4,5,3,5,4,3,1,1,1,2,2,8,2430,4,4,4,1,1,1,1,1,3,5,3,4,4,4,3,2,1,4,4,4,1,1,1,1,2,2,12.5,5,300,0,0,0.5,30,0.75,45,0.33,3,180,10.08,605
1,2,3,12,1,7,17,2,11,2,1,2,2,2,2,2,2,1,1,1,2,5,3,1,730,545,3,2,2,2,2,2,2,1,2,1,5,1,5,1,1,3,1,1,1,2,2,1,3,2400,2,4,4,2,1,3,3,1,1,1,1,5,1,5,3,1,1,3,1,3,1,2,2,1,1,2,15,4,240,0,0,0.5,30,2,120,0.5,3,180,11,660
1,2,2,14,2,9,16,1,10,2,1,1,2,2,2,1,1,1,4,1,2,5,4,1,815,745,1,6,2,2,2,2,2,2,2,1,3,32,2,5,3,5,1,5,5,7,4,3,15,2300,0,1,2,5,5,5,5,3,1,5,1,5,4,5,5,1,4,4,4,1,5,2,1,2,1,2,15,1,60,2,120,2,120,3,180,0,3,180,13,780
1,1,1,17,2,12,17,2,12,1,1,1,2,1,1,2,2,1,4,2,1,5,3,1,730,720,1,1,2,2,2,2,2,2,2,1,5,30,4,3,4,5,1,1,4,2,1,3,12,2230,2,3,3,1,2,2,4,2,3,4,4,4,2,2,3,2,2,4,4,4,1,2,1,2,2,2,17.5,0.5,30,1,60,1,60,1.5,90,0,1,60,5.17,310
1,1,2,16,2,11,16,2,11,1,1,2,2,1,1,2,2,1,3,1,1,4,3,1,700,640,1,2,2,2,2,2,2,2,2,1,5,30,4,4,1,3,1,1,3,6,6,1,11,2230,0,2,3,5,4,4,3,3,2,5,2,2,3,4,2,2,3,4,2,4,2,1,1,2,1,2,12.5,2,120,0,0,1,60,1,60,0,1,60,5.5,330
1,1,1,17,1,12,17,1,12,1,1,1,1,1,1,1,1,1,7,2,1,5,5,1,800,700,1,2,2,2,2,1,2,2,2,1,3,24,5,5,2,1,1,5,2,2,2,1,10,2100,99,5,5,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,10,1,60,2,120,1,60,0,0,0,0,0,7,420
1,1,1,17,2,12,17,2,12,5,1,1,1,2,1,1,1,1,6,2,2,5,3,1,745,730,3,1,2,2,2,2,2,2,2,1,6,30,5,5,5,2,1,1,1,3,2,3,7,2230,3,5,99,1,5,2,3,3,1,1,2,4,1,1,1,1,1,2,1,2,1,1,1,1,1,2,10,1.5,90,0,0,0.5,30,4,240,0.5,3,180,11.5,690
1,1,2,11,2,98,15,2,10,1,1,1,2,2,1,2,1,1,4,1,2,5,5,1,800,715,3,1,2,2,2,2,2,2,1,1,6,32,4,5,5,1,3,2,3,2,1,3,15,2300,0,3,3,3,2,4,4,2,1,2,1,4,1,2,4,2,2,4,2,4,2,1,1,2,2,2,15,0.5,30,0,0,0,0,1,60,0,3,180,5.5,330
1,2,1,13,1,8,13,1,8,2,1,2,1,2,1,2,2,1,3,1,1,5,3,2,725,650,3,4,2,2,2,2,2,2,2,1,5,30,1,5,5,3,1,1,5,2,2,1,11,2230,0,1,5,1,1,1,2,2,1,3,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,10,1.5,90,0,0,0,0,1,60,0,3,180,5.83,350
1,2,1,17,2,12,17,2,12,1,1,1,1,1,1,1,1,1,7,2,1,5,4,1,810,700,3,1,2,2,2,2,2,99,2,1,6,32,5,5,5,1,5,1,4,3,3,1,13,2300,5,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,12.5,1,60,0,0,0.33,20,0.75,45,1.5,3.5,210,9.08,545
1,1,2,14,2,9,14,2,9,1,1,2,1,1,1,1,2,1,5,1,2,5,3,1,750,715,3,1,2,2,2,2,2,2,2,1,6,24,4,4,2,4,3,1,2,4,3,3,9,2100,0,4,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,2,12.5,2,120,1,60,0.08,5,0.5,30,0.17,2,120,6.25,375
1,1,2,15,1,9,16,1,10,1,2,2,1,2,1,2,1,1,4,1,1,4,3,1,815,745,1,4,2,2,2,2,2,2,2,1,3,28,2,4,2,2,4,4,4,3,2,3,15,2200,0,2,4,2,2,4,2,2,1,4,1,1,1,3,2,2,1,3,1,2,1,1,1,1,1,1,10,0.75,45,0.5,30,1,60,0.5,30,0.5,3,180,8.25,495
1,1,1,14,2,9,14,2,9,1,1,1,2,2,1,2,1,1,4,1,1,5,3,1,800,700,3,2,2,1,2,2,2,1,1,1,3,28,4,5,2,5,4,4,5,5,6,2,11,2200,3,4,4,3,4,4,3,1,3,5,1,2,2,1,1,1,1,2,1,1,3,1,1,1,2,1,12.5,1,60,0.33,20,0.5,30,0.5,30,0.5,1,60,5.83,350
1,1,2,11,1,6,11,1,6,1,1,1,2,2,2,2,1,1,3,1,1,5,2,1,800,740,4,4,2,2,2,2,2,2,2,1,7,24,3,5,1,5,3,4,5,7,1,3,15,2100,1,2,3,2,1,5,1,1,2,5,1,1,2,5,2,1,1,3,1,1,5,1,1,2,1,2,12.5,2,120,4,240,0.5,30,0,0,3,5,300,17.5,1050
1,1,1,17,2,12,17,2,12,2,1,1,1,1,1,1,2,1,6,2,2,5,5,1,830,800,1,1,2,2,2,2,2,2,2,1,6,32,3,4,5,4,5,1,4,3,1,3,15,2300,6,3,4,4,1,3,3,2,2,5,1,3,2,4,2,2,1,4,2,5,1,2,3,3,3,3,27.5,0.5,30,0,0,1,60,1,60,0.5,0.5,30,5.5,330
1,1,1,16,1,11,16,1,11,1,1,1,1,2,1,2,1,1,5,2,1,5,3,1,730,645,1,1,1,2,2,2,2,2,2,4,3,30,2,5,5,1,5,2,5,4,3,3,11,2230,3,2,4,2,1,2,3,1,1,1,1,4,4,3,1,1,3,4,1,3,1,1,1,2,1,2,12.5,0.33,20,0.5,30,0,0,1,60,0,1,60,4.83,290
1,1,2,12,2,7,12,2,7,1,1,2,1,2,2,2,1,1,3,1,1,4,3,1,740,720,3,2,2,2,2,2,2,2,2,1,6,26,5,5,2,4,3,4,4,7,6,3,15,2130,0,4,4,4,3,2,2,1,2,5,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,12.5,1,60,3,180,3,180,2,120,1,1,60,16,960
1,1,3,12,2,7,17,2,12,1,1,2,2,2,1,2,2,1,2,1,1,4,2,2,800,700,3,2,2,2,2,2,2,2,2,1,7,32,5,5,5,5,4,1,1,3,3,1,12,2300,2,5,4,1,2,2,3,1,2,4,1,4,1,3,3,2,2,4,3,3,1,2,2,2,2,2,20,2,120,0,0,0.25,15,2,120,0.33,2,120,7.58,455
1,1,1,12,1,7,12,1,7,1,1,1,1,2,2,1,1,2,4,1,1,5,5,1,800,730,3,1,2,2,2,2,2,2,2,1,3,27,3,5,2,3,2,4,2,4,2,3,11,2145,0,4,2,2,4,2,2,1,2,5,1,1,5,2,2,1,2,2,3,2,1,1,1,2,1,2,12.5,0.5,30,2,120,0.17,10,0.17,10,1,0.5,30,6.34,380
1,2,1,13,1,8,13,1,8,1,1,1,2,2,1,2,1,1,4,1,1,2,3,1,730,700,7,4,1,2,2,2,2,2,2,1,3,31,2,5,2,5,1,3,2,3,4,2,11,2245,0,4,3,3,1,1,1,1,1,5,2,1,1,5,2,2,2,2,2,1,1,1,1,2,2,2,15,0.5,30,2,120,2,120,0.25,15,0.08,3,180,10.33,620
1,2,1,15,2,10,15,2,10,1,1,1,1,1,1,1,2,1,6,1,2,5,4,1,710,625,7,4,2,2,2,2,2,2,2,1,3,28,4,4,4,5,1,5,5,6,6,1,9,2200,2,2,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,22.5,1,60,1,60,1,60,3,180,1,1.5,90,9.5,570
1,1,2,11,2,6,13,2,9,1,2,1,2,1,1,2,1,1,5,1,1,4,4,3,815,750,3,2,2,1,2,2,2,1,2,3,5,32,5,5,5,2,1,1,1,3,4,2,9,2300,0,5,5,3,2,4,3,1,1,2,1,1,1,1,3,1,3,3,1,5,1,1,1,2,2,3,15,3,180,0,0,1,60,5,300,0.5,0.5,30,12,720
1,1,2,14,2,8,16,2,10,1,2,2,2,2,2,2,1,1,2,1,1,5,3,1,800,700,7,1,1,2,2,2,2,2,1,1,5,24,5,5,2,5,2,2,2,1,2,2,13,2100,0,2,4,3,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,2,2,12.5,3,180,3,180,3,180,2,120,2,1,60,17,1020
1,1,2,14,2,9,17,1,11,1,1,2,1,1,1,1,2,1,5,1,2,4,5,3,740,710,1,1,2,2,2,2,2,2,2,1,7,4,2,2,1,5,4,1,1,5,3,3,14,2430,10,4,3,4,2,2,4,1,3,1,1,5,5,2,4,4,2,4,5,4,2,2,2,2,2,2,20,3,180,0,0,1.5,90,1.5,90,1.5,0,0,7.5,450
1,2,2,12,1,7,12,1,7,1,1,1,2,2,1,2,1,1,4,1,1,5,4,3,800,730,3,1,1,2,2,2,2,2,2,1,7,26,5,5,2,4,5,5,5,4,3,3,14,2130,0,1,4,1,1,2,1,1,1,4,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,12.5,2,120,1.5,90,1,60,0.25,15,0.75,1.25,75,7.25,435
1,2,3,12,1,7,15,1,11,1,1,2,2,2,2,2,2,1,1,99,1,3,4,1,630,620,3,1,2,2,2,2,2,2,2,1,6,28,5,4,2,2,4,5,1,3,1,3,11,2200,1,4,4,2,2,1,4,1,1,5,3,4,4,4,2,1,1,5,1,1,1,1,1,1,1,1,10,2,120,3,180,1,60,1,60,1,1,60,11,660
1,1,1,15,2,10,15,2,10,1,1,1,1,1,1,2,2,1,5,1,1,5,4,1,710,610,7,4,2,2,2,2,2,2,2,1,6,28,4,5,4,5,1,1,2,5,4,3,7,2200,0,5,3,5,1,1,2,2,2,5,2,5,2,5,2,2,4,4,4,2,4,2,2,3,2,3,22.5,3,180,1,60,3,180,1.5,90,0.5,3,180,16,960
1,2,1,16,2,11,16,2,11,1,1,2,1,1,1,1,2,1,5,2,2,5,4,1,735,645,7,2,2,2,2,2,2,2,2,1,2,28,5,1,1,4,5,1,5,6,4,3,9,2200,0,2,4,4,4,2,1,1,1,1,1,2,3,4,2,1,1,2,2,1,1,2,1,1,2,2,15,3.5,210,0,0,2,120,1,60,1,2,120,10,600
1,1,2,12,1,7,15,2,9,1,1,1,1,1,1,1,2,1,6,1,1,5,4,1,720,650,7,2,2,2,2,2,2,2,2,1,2,32,4,4,5,5,2,1,1,3,3,1,9,2300,0,2,3,2,1,1,4,2,1,5,1,2,1,4,2,2,1,2,1,2,1,1,1,1,2,2,12.5,0.33,20,0,0,4,240,4,240,0.5,2,120,11.83,710
1,1,2,15,1,8,15,1,8,1,1,1,2,2,1,2,1,1,4,1,1,5,3,1,800,745,3,2,2,2,2,2,2,2,2,1,3,28,5,5,5,1,2,5,1,4,1,3,15,2200,0,2,2,4,1,1,2,1,1,4,2,5,1,2,1,2,2,5,1,1,1,1,1,1,2,2,12.5,0.5,30,0.5,30,0,0,7,420,0,2,120,13,780
1,2,1,14,1,9,14,1,9,5,1,1,2,1,2,2,1,1,4,2,1,5,3,1,755,745,3,2,2,2,2,2,2,2,2,6,1,1,4,5,5,3,1,5,5,2,1,3,13,2400,0,3,5,4,4,4,4,3,1,4,3,1,4,3,3,3,1,1,3,1,1,2,1,2,1,3,15,0.5,30,1,60,3,180,3,180,0.5,4,240,14,840
1,1,1,17,1,12,17,1,12,2,1,1,1,1,1,1,1,1,7,2,1,5,4,1,745,730,1,1,2,2,2,2,2,2,2,1,6,34,3,4,2,5,4,4,2,2,3,2,11,2330,1,1,4,2,1,1,3,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,12.5,0.5,30,2,120,2,120,0.5,30,1,0.5,30,7,420
1,1,1,17,2,12,17,2,12,2,1,1,1,1,1,1,1,1,7,2,1,5,3,1,730,700,1,1,2,2,2,2,2,2,2,1,6,32,4,2,5,4,1,1,3,2,2,1,11,2300,1,2,3,1,1,1,3,1,2,4,1,3,2,3,1,1,2,2,2,2,1,1,1,2,2,2,15,1.5,90,0,0,0.17,10,1,60,0,1.5,90,4.17,250
1,2,1,13,1,8,13,1,8,1,1,1,2,2,2,2,1,1,3,1,1,5,3,1,800,730,3,2,2,2,2,2,2,1,2,1,3,26,5,2,1,1,4,1,2,3,1,3,11,2130,2,5,5,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,10,2,120,0.17,10,0.5,30,0.08,5,2,3,180,8.75,525
1,2,1,15,1,11,15,1,11,2,1,1,2,2,2,2,2,1,2,1,2,4,3,3,800,655,7,2,2,2,2,2,2,2,2,1,5,32,4,5,3,5,3,2,3,3,1,3,9,2300,14,4,5,3,1,1,2,2,3,2,1,2,2,3,1,1,1,2,1,2,1,1,1,2,2,2,15,1,60,0.25,15,2,120,0.5,30,0.25,1,60,6,360
1,2,2,14,2,8,17,2,12,1,1,2,2,2,2,2,2,1,1,2,1,5,5,1,750,700,2,2,2,2,2,2,2,2,1,1,6,34,5,3,2,4,4,4,1,2,2,1,11,2330,3,4,4,2,1,1,1,1,1,4,1,5,1,4,2,1,1,4,2,3,1,1,1,2,2,2,15,2,120,0,0,0.5,30,0.5,30,0.5,1,60,5.5,330
1,1,1,14,2,9,14,2,9,1,1,1,2,2,2,2,1,1,3,1,2,4,4,1,800,715,3,1,2,2,2,2,2,1,2,3,3,32,5,5,5,5,5,3,4,5,7,2,11,2300,3,5,3,4,1,1,4,1,1,5,4,4,4,4,2,2,4,4,2,2,2,1,1,1,2,2,12.5,1,60,0.5,30,0.5,30,2,120,0.5,0.5,30,7,420
1,1,1,12,2,7,12,2,7,1,1,2,2,1,2,2,2,1,2,1,1,5,4,2,815,750,3,1,2,2,2,2,2,2,2,1,7,1,5,5,4,5,4,4,5,2,2,1,16,2400,3,5,5,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,1,2,1,1,1,2,1,2,12.5,4,240,0.5,30,0.5,30,0.5,30,0.5,1,60,8,480
